Accelerating	O
Global	O
Change	O
,	O
Designed	O
to	O
Move	O
The	O
Girl	O
Effect	O
Hurley	O
and	O
Waves	O
For	O
Water	O
Designed	O
to	O
Move	O
,	O
The	O
Girl	O
Effect	O
,	O
Hurley	O
and	O
Waves	O
For	O
Water	O
,	O
Accelerating	O
Global	O
Change	O
,	O
Designed	O
to	O
Move	O
The	O
Girl	O
Effect	O
Hurley	O
and	O
Waves	O
For	O
Water	O
Designed	O
to	O
Move	O
,	O
The	O
Girl	O
Effect	O
,	O
Hurley	O
and	O
Waves	O
For	O
Water	O
,	O
Accelerating	O
Global	O
Change	O
,	O
Designed	O
to	O
Move	O
The	O
Girl	O
Effect	O
Hurley	O
and	O
Waves	O
For	O
Water	O
Designed	O
to	O
Move	O
,	O
The	O
Girl	O
Effect	O
,	O
Hurley	O
and	O
Waves	O
For	O
Water	O
,	O
Running	O
,	O
Roshie	O
Run	O
,	O
Nike	O
Free	O
Run	O
,	O
Running	O
,	O
Shoes	O
Download	O
Hi	O
Res	O
,	O
PHILIP	PERSON
H.	PERSON
KNIGHT	PERSON
:	O
Chairman	TITLE
Emeritus	O
Mr.	O
Knight	O
,	O
78	O
,	O
a	O
director	O
since	O
1968	O
,	O
is	O
Chairman	TITLE
Emeritus	O
of	O
NIKE	O
,	O
Inc.	O
.	O
Mr.	O
Knight	O
is	O
a	O
co-founder	O
of	O
the	O
company	O
and	O
,	O
except	O
for	O
the	O
period	O
from	O
June	O
1983	O
through	O
September	O
1984	O
,	O
served	O
as	O
its	O
President	TITLE
from	O
1968	O
to	O
1990	O
,	O
and	O
from	O
June	O
2000	O
to	O
2004	O
.	O
Prior	O
to	O
1968	O
,	O
Mr.	O
Knight	O
was	O
a	O
certified	O
public	O
accountant	O
with	O
Price	O
Waterhouse	O
and	O
Coopers	O
&	O
Lybrand	O
and	O
was	O
an	O
Assistant	O
Professor	O
of	O
Business	O
Administration	O
at	O
Portland	O
State	O
University	O
.	O
Mr.	O
Knight	O
led	O
Nike	O
from	O
a	O
small	O
partnership	O
founded	O
on	O
a	O
handshake	O
to	O
the	O
world	O
's	O
largest	O
footwear	O
,	O
apparel	O
,	O
and	O
equipment	O
company	O
.	O
Download	O
Hi	O
Res	O
,	O
MARK	PERSON
PARKER	PERSON
:	O
Chairman	TITLE
,	O
President	TITLE
and	O
CEO	TITLE
,	O
NIKE	O
,	O
Inc.	O
.	O
Long	O
before	O
he	O
was	O
named	O
Chairman	TITLE
,	O
President	TITLE
and	O
CEO	TITLE
of	O
NIKE	O
,	O
Inc.	O
,	O
Mark	O
Parker	O
was	O
leading	O
the	O
company	O
in	O
other	O
ways	O
.	O
After	O
running	O
competitively	O
at	O
Penn	O
State	O
University	O
,	O
Parker	O
joined	O
Nike	O
as	O
one	O
of	O
our	O
first	O
footwear	O
designers	O
back	O
in	O
1979	O
.	O
And	O
he	O
's	O
been	O
at	O
the	O
center	O
of	O
Nike	O
innovation	O
ever	O
since	O
.	O
For	O
more	O
than	O
30	O
years	O
,	O
he	O
's	O
brought	O
innovative	O
concepts	O
and	O
engineering	O
expertise	O
into	O
such	O
vital	O
roles	O
as	O
Vice	O
President	TITLE
of	O
Consumer	O
Product	O
Marketing	O
,	O
Vice	O
President	TITLE
of	O
Global	O
Footwear	O
and	O
Co-President	O
of	O
the	O
Nike	O
Brand	O
.	O
He	O
's	O
led	O
the	O
way	O
for	O
Nike	O
Air	O
and	O
a	O
multitude	O
of	O
industry-breakthroughs	O
in	O
product	O
design	O
.	O
In	O
addition	O
to	O
helping	O
lead	O
the	O
continued	O
growth	O
of	O
the	O
Nike	O
brand	O
,	O
Parker	O
is	O
responsible	O
for	O
the	O
growth	O
of	O
NIKE	O
,	O
Inc.	O
's	O
global	O
business	O
portfolio	O
,	O
which	O
includes	O
Converse	O
Inc.	O
and	O
Hurley	O
International	O
LLC	O
.	O
Download	O
Hi	O
Res	O
,	O
