Leadership	O
,	O
Full	O
Spectrum	O
Leadership	O
,	O
Marillyn	PERSON
A.	PERSON
Hewson	PERSON
Bruce	PERSON
L.	PERSON
Tanner	PERSON
Richard	PERSON
F.	PERSON
Ambrose	PERSON
Sondra	PERSON
L.	PERSON
Barbour	PERSON
Dale	PERSON
P.	PERSON
Bennett	PERSON
Orlando	PERSON
P.	PERSON
Carvalho	PERSON
Richard	PERSON
H.	PERSON
Edwards	PERSON
Full	O
Spectrum	O
Leadership	O
,	O
Marillyn	PERSON
A.	PERSON
Hewson	PERSON
,	O
Bruce	PERSON
L.	PERSON
Tanner	PERSON
,	O
Richard	PERSON
F.	PERSON
Ambrose	PERSON
,	O
Sondra	PERSON
L.	PERSON
Barbour	PERSON
,	O
Dale	PERSON
P.	PERSON
Bennett	PERSON
,	O
Orlando	PERSON
P.	PERSON
Carvalho	PERSON
,	O
Richard	PERSON
H.	PERSON
Edwards	PERSON
,	O
Effective	O
leadership	O
at	O
Lockheed	O
Martin	O
is	O
n't	O
only	O
about	O
getting	O
results	O
.	O
It	O
's	O
about	O
getting	O
results	O
in	O
the	O
right	O
way	O
.	O
Our	O
leaders	O
are	O
expected	O
to	O
continually	O
promote	O
ethical	O
behavior	O
,	O
support	O
diversity	O
and	O
make	O
decisions	O
that	O
protect	O
the	O
health	O
and	O
safety	O
of	O
employees	O
as	O
well	O
as	O
the	O
natural	O
environment	O
through	O
Full	O
Spectrum	O
Leadership.	O
,	O
Ultimately	O
,	O
every	O
one	O
of	O
us	O
is	O
a	O
leader	O
,	O
because	O
we	O
all	O
control	O
the	O
attitudes	O
and	O
behaviors	O
of	O
at	O
least	O
one	O
person	O
-	O
ourself	O
-	O
and	O
we	O
set	O
an	O
example	O
for	O
our	O
colleagues	O
.	O
Lockheed	O
Martin	O
is	O
striving	O
to	O
establish	O
the	O
tools	O
and	O
reinforce	O
the	O
values	O
that	O
provide	O
everyone	O
with	O
rewarding	O
work	O
in	O
a	O
safe	O
and	O
supportive	O
environment	O
.	O
But	O
it	O
's	O
up	O
to	O
each	O
one	O
of	O
us	O
as	O
individuals	O
to	O
embrace	O
the	O
culture	O
we	O
're	O
creating.	O
,	O
Marillyn	PERSON
A.	PERSON
Hewson	PERSON
,	O
Marillyn	PERSON
A.	PERSON
Hewson	PERSON
,	O
Chairman	TITLE
,	O
President	TITLE
and	O
CEO	TITLE
,	O
Bruce	PERSON
L.	PERSON
Tanner	PERSON
,	O
Bruce	PERSON
L.	PERSON
Tanner	PERSON
,	O
Executive	TITLE
Vice	TITLE
President	TITLE
and	O
Chief	TITLE
Financial	TITLE
Officer	TITLE
,	O
Richard	PERSON
F.	PERSON
Ambrose	PERSON
,	O
Richard	PERSON
F.	PERSON
Ambrose	PERSON
,	O
Executive	TITLE
Vice	TITLE
President	TITLE
,	O
Space	DEPARTMENT
Systems	DEPARTMENT
,	O
Sondra	PERSON
L.	PERSON
Barbour	PERSON
,	O
Sondra	PERSON
L.	PERSON
Barbour	PERSON
,	O
Executive	TITLE
Vice	TITLE
President	TITLE
,	O
Information	DEPARTMENT
Systems	DEPARTMENT
&	DEPARTMENT
Global	DEPARTMENT
Solutions	DEPARTMENT
,	O
Dale	PERSON
P.	PERSON
Bennett	PERSON
,	O
Dale	PERSON
P.	PERSON
Bennett	PERSON
,	O
Executive	TITLE
Vice	TITLE
President	TITLE
,	O
Mission	DEPARTMENT
Systems	DEPARTMENT
and	DEPARTMENT
Training	DEPARTMENT
,	O
Orlando	PERSON
P.	PERSON
Carvalho	PERSON
,	O
Orlando	PERSON
P.	PERSON
Carvalho	PERSON
,	O
Executive	TITLE
Vice	TITLE
President	TITLE
,	O
Aeronautics	DEPARTMENT
,	O
Richard	PERSON
H.	PERSON
Edwards	PERSON
,	O
Richard	PERSON
H.	PERSON
Edwards	PERSON
,	O
Executive	TITLE
Vice	TITLE
President	TITLE
,	O
Missiles	DEPARTMENT
and	DEPARTMENT
Fire	DEPARTMENT
Control	DEPARTMENT
,	O
Full	O
Spectrum	O
Leadership	O
,	O
Corporate	O
culture	O
change	O
takes	O
place	O
in	O
two	O
ways	O
:	O
It	O
grows	O
from	O
the	O
bottom	O
up	O
,	O
as	O
shifting	O
social	O
and	O
economic	O
realities	O
weave	O
their	O
way	O
into	O
the	O
fabric	O
of	O
an	O
organization	O
.	O
And	O
it	O
flows	O
from	O
the	O
top	O
down	O
,	O
as	O
leaders	O
recognize	O
the	O
inevitable	O
changes	O
taking	O
place	O
in	O
the	O
world	O
and	O
shape	O
them	O
to	O
serve	O
the	O
best	O
interests	O
of	O
the	O
organization	O
and	O
everybody	O
who	O
is	O
part	O
of	O
it.	O
,	O
Full	O
Spectrum	O
Leadership	O
,	O
is	O
Lockheed	O
Martin	O
's	O
model	O
for	O
promoting	O
and	O
accelerating	O
the	O
latter	O
type	O
of	O
change	O
-	O
the	O
type	O
that	O
allows	O
the	O
company	O
to	O
create	O
its	O
own	O
destiny	O
and	O
ensure	O
that	O
it	O
will	O
continue	O
to	O
thrive	O
in	O
the	O
face	O
of	O
new	O
competitive	O
challenges	O
.	O
www.lockheedmartin.pk/us/who-we-are/leadership.html	O
