Mandan	O
,	O
N.D.	O
,	O
Martinez	O
,	O
Calif.	O
,	O
Salt	O
Lake	O
City	O
,	O
Utah	O
,	O
Debtholder	O
Information	O
,	O
Industry	O
Statistics	O
,	O
Analyst	O
Information	O
,	O
Investor	O
Resources	O
,	O
Analyst	O
Information	O
,	O
Analyst	O
Coverage	O
Earnings	O
Estimates	O
Analyst	O
Coverage	O
,	O
Earnings	O
Estimates	O
,	O
Gregory	PERSON
J.	PERSON
Goff	PERSON
,	O
Chairman	TITLE
,	O
President	TITLE
and	O
Chief	TITLE
Executive	TITLE
Officer	TITLE
,	O
Gregory	PERSON
J.	PERSON
Goff	PERSON
,	O
Chairman	TITLE
,	O
President	TITLE
and	O
Chief	TITLE
Executive	TITLE
Officer	TITLE
,	O
Gregory	O
J.	O
-LRB-	O
Greg	O
-RRB-	O
Goff	O
is	O
Chairman	TITLE
,	O
President	TITLE
and	O
Chief	TITLE
Executive	TITLE
Officer	TITLE
,	O
for	O
Tesoro	O
Corporation	O
.	O
He	O
is	O
also	O
Chairman	TITLE
and	O
Chief	TITLE
Executive	TITLE
Officer	TITLE
of	O
Tesoro	O
Logistics	O
LP	O
.	O
Prior	O
to	O
joining	O
Tesoro	O
in	O
2010	O
,	O
Mr.	O
Goff	O
worked	O
for	O
ConocoPhillips	O
where	O
he	O
held	O
a	O
number	O
of	O
senior	O
leadership	O
positions	O
including	O
Senior	TITLE
Vice	TITLE
President	TITLE
Commercial	O
;	O
President	TITLE
Specialty	O
Business	O
and	O
Business	O
Development	O
;	O
President	TITLE
Lower	O
48	O
,	O
Gulf	O
of	O
Mexico	O
and	O
South	O
America	O
for	O
Exploration	O
and	O
Production	O
;	O
Presid	O
...	O
Gregory	PERSON
J.	PERSON
Goff	PERSON
,	O
Chairman	TITLE
,	O
President	TITLE
and	O
Chief	TITLE
Executive	TITLE
Officer	TITLE
,	O
Gregory	O
J.	O
-LRB-	O
Greg	O
-RRB-	O
Goff	O
is	O
Chairman	TITLE
,	O
President	TITLE
and	O
Chief	TITLE
Executive	TITLE
Officer	TITLE
for	O
Tesoro	O
Corporation	O
.	O
He	O
is	O
also	O
Chairman	TITLE
and	O
Chief	TITLE
Executive	TITLE
Officer	TITLE
of	O
Tesoro	O
Logistics	O
LP	O
.	O
Prior	O
to	O
joining	O
Tesoro	O
in	O
2010	O
,	O
Mr.	O
Goff	O
worked	O
for	O
ConocoPhillips	O
where	O
he	O
held	O
a	O
number	O
of	O
senior	O
leadership	O
positions	O
including	O
Senior	TITLE
Vice	TITLE
President	TITLE
Commercial	O
;	O
President	TITLE
Specialty	O
Business	O
and	O
Business	O
Development	O
;	O
President	TITLE
Lower	O
48	O
,	O
Gulf	O
of	O
Mexico	O
and	O
South	O
America	O
for	O
Exploration	O
and	O
Production	O
;	O
Presid	O
...	O
,	O
Steven	PERSON
Sterin	PERSON
,	O
Executive	TITLE
Vice	TITLE
President	TITLE
,	O
Chief	TITLE
Financial	TITLE
Officer	TITLE
,	O
Steven	PERSON
Sterin	PERSON
,	O
Executive	TITLE
Vice	TITLE
President	TITLE
,	O
Chief	TITLE
Financial	TITLE
Officer	TITLE
,	O
Steven	PERSON
Sterin	PERSON
is	O
Executive	TITLE
Vice	TITLE
President	TITLE
,	O
Chief	TITLE
Financial	TITLE
Officer	TITLE
,	O
for	O
Tesoro	O
Corporation.	O
,	O
Mr.	O
Sterin	O
joined	O
Tesoro	O
in	O
