Leadership	O
:	O
Berkshire	O
Hathaway	O
Energy	O
Berkshire	O
Hathaway	O
Energy	O
Careers	O
Search	O
Energy	O
Menu	O
Energy	O
Outlook	O
The	O
energy	O
services	O
industry	O
is	O
changing	O
,	O
and	O
we	O
in	O
turn	O
must	O
continue	O
to	O
set	O
the	O
bar	O
higher	O
so	O
that	O
we	O
continue	O
to	O
deliver	O
reliable	O
energy	O
services	O
for	O
our	O
customers	O
.	O
Learn	O
More	O
Transmission	O
Strengthening	O
the	O
electric	O
grid	O
is	O
important	O
for	O
developing	O
renewable	O
energy	O
and	O
maintaining	O
the	O
reliability	O
of	O
service	O
.	O
Learn	O
More	O
Energy	O
Source	O
Wind	O
Solar	O
Hydro	O
Geothermal	O
Natural	O
Gas	O
Coal	O
Environment	O
Menu	O
Environmental	O
Outlook	O
Responsible	O
environmental	O
management	O
is	O
good	O
for	O
the	O
planet	O
and	O
good	O
for	O
business	O
.	O
Learn	O
More	O
Renewables	O
Approximately	O
a	O
quarter	O
of	O
our	O
generating	O
capacity	O
comes	O
from	O
renewable	O
and	O
noncarbon	O
sources	O
.	O
Learn	O
More	O
Energy	O
Efficiency	O
We	O
are	O
dedicated	O
to	O
preventing	O
,	O
recycling	O
and	O
managing	O
wastes	O
.	O
Learn	O
More	O
Stewardship	O
Air	O
Quality	O
Water	O
Quality	O
Habitat	O
Protection	O
Our	O
Businesses	O
Menu	O
Our	O
Vision	O
To	O
be	O
the	O
best	O
energy	O
company	O
in	O
serving	O
our	O
customers	O
,	O
while	O
delivering	O
sustainable	O
energy	O
solutions	O
.	O
PacifiCorp	O
MidAmerican	O
Energy	O
Company	O
NV	O
Energy	O
Northern	O
Powergrid	O
Northern	O
Natural	O
Gas	O
Kern	O
River	O
Gas	O
Transmission	O
Company	O
BHE	O
Renewables	O
AltaLink	O
BHE	O
U.S.	O
Transmission	O
HomeServices	O
of	O
America	O
About	O
Us	O
Menu	O
Our	O
Core	O
Principles	O
Our	O
core	O
principles	O
define	O
our	O
values	O
and	O
our	O
vision	O
--	O
today	O
and	O
for	O
the	O
next	O
100	O
years	O
.	O
Customer	O
Service	O
Employee	O
Commitment	O
Environmental	O
Respect	O
Regulatory	O
Integrity	O
Operational	O
Excellence	O
Financial	O
Strength	O
Leadership	O
Team	O
This	O
team	O
consists	O
of	O
leaders	O
at	O
the	O
Berkshire	O
Hathaway	O
Energy	O
level	O
as	O
well	O
as	O
those	O
who	O
head	O
up	O
each	O
of	O
our	O
businesses	O
.	O
While	O
each	O
business	O
operates	O
autonomously	O
,	O
our	O
vision	O
,	O
culture	O
and	O
principles	O
are	O
shared	O
.	O
Meet	O
the	O
Team	O
Careers	O
Contact	O
Corporate	O
Brochure	O
Company	O
Fact	O
Sheets	O
Investors	O
Menu	O
Financial	O
Strength	O
We	O
are	O
excellent	O
stewards	O
of	O
our	O
substantial	O
financial	O
resources	O
.	O
Backed	O
by	O
Berkshire	O
Hathaway	O
,	O
we	O
invest	O
in	O
hard	O
assets	O
and	O
focus	O
on	O
long-term	O
opportunities	O
that	O
will	O
contribute	O
to	O
the	O
future	O
strength	O
of	O
the	O
company	O
.	O
Learn	O
More	O
Financial	O
Filings	O
Find	O
and	O
download	O
annual	O
and	O
quarterly	O
financial	O
reports	O
for	O
Berkshire	O
Hathaway	O
Energy	O
as	O
well	O
as	O
our	O
family	O
of	O
businesses	O
.	O
Reports	O
are	O
available	O
in	O
PDF	O
and	O
XBRL	O
formats	O
.	O
View	O
Filings	O
Regulatory	O
Filings	O
Quarterly	O
and	O
annual	O
regulatory	O
reports	O
for	O
Berkshire	O
Hathaway	O
Energy	O
and	O
select	O
businesses	O
are	O
available	O
for	O
download	O
as	O
PDFs	O
.	O
Reports	O
are	O
available	O
from	O
2011	O
to	O
present	O
.	O
View	O
Filings	O
News	O
Menu	O
Friday	O
May	O
27	O
2016	O
Berkshire	O
Hathaway	O
Energy	O
Fact	O
Sheets	O
Berkshire	O
Hathaway	O
Energy	O
PacifiCorp	O
Pacific	O
Power	O
PacifiCorp	O
Transmission	O
Rocky	O
Mountain	O
Power	O
MidAmerican	O
Energy	O
Company	O
NV	O
Energy	O
,	O
Inc.	O
.	O
Northern	O
Powergrid	O
BHE	O
Pipeline	O
Group	O
BHE	O
Renewables	O
AltaLink	O
BHE	O
U.S.	O
Transmission	O
HomeServices	O
of	O
America	O
,	O
Inc.	O
.	O
Read	O
More	O
Thursday	O
April	O
14	O
2016	O
MidAmerican	O
Energy	O
Announces	O
3.6	O
Billion	O
Investment	O
in	O
Renewable	O
Energy	O
Project	O
will	O
increase	O
company	O
's	O
wind	O
energy	O
equal	O
to	O
85	O
percent	O
of	O
annual	O
customer	O
use	O
Today	O
,	O
MidAmerican	O
Energy	O
Company	O
announced	O
a	O
major	O
project	O
that	O
will	O
provide	O
a	O
cleaner	O
energy	O
future	O
for	O
Iowa	O
.	O
The	O
announcement	O
is	O
a	O
giant	O
step	O
toward	O
realizing	O
the	O
company	O
's	O
vision	O
of	O
100	O
percent	O
renewable	O
energy	O
for	O
customers	O
in	O
the	O
state	O
.	O
MidAmerican	O
Energy	O
is	O
filing	O
a	O
request	O
with	O
the	O
Iowa	O
Utilities	O
Board	O
to	O
build	O
Wind	O
XI	O
,	O
a	O
projec	O
...	O
Read	O
More	O
Wednesday	O
April	O
6	O
2016	O
Two	O
New	O
Klamath	O
Basin	O
Agreements	O
Carve	O
Path	O
for	O
Dam	O
Removal	O
and	O
Provide	O
Key	O
Benefits	O
to	O
Irrigators	O
The	O
U.S.	O
Department	O
of	O
the	O
Interior	O
,	O
U.S.	O
Department	O
of	O
Commerce	O
,	O
PacifiCorp	O
,	O
and	O
the	O
states	O
of	O
Oregon	O
and	O
California	O
today	O
signed	O
an	O
agreement	O
that	O
,	O
following	O
a	O
process	O
administered	O
by	O
the	O
Federal	O
Energy	O
Regulatory	O
Commission	O
,	O
is	O
expected	O
to	O
remove	O
four	O
dams	O
on	O
the	O
Klamath	O
River	O
by	O
2020	O
,	O
amounting	O
to	O
one	O
of	O
the	O
largest	O
river	O
restoration	O
efforts	O
in	O
the	O
nation	O
.	O
State	O
and	O
federal	O
officials	O
also	O
signed	O
a	O
new	O
,	O
separate	O
agreemen	O
...	O
Read	O
More	O
More	O
News	O
About	O
Us	O
Leadership	O
Share	O
Close	O
Email	O
Our	O
Leadership	O
Team	O
This	O
team	O
consists	O
of	O
leaders	O
at	O
the	O
Berkshire	O
Hathaway	O
Energy	O
level	O
as	O
well	O
as	O
those	O
who	O
head	O
up	O
each	O
of	O
our	O
businesses	O
.	O
While	O
each	O
business	O
operates	O
autonomously	O
,	O
our	O
vision	O
,	O
culture	O
and	O
principles	O
are	O
shared	O
.	O
Gregory	O
E.	O
Abel	O
Chairman	O
,	O
President	O
and	O
CEO	O
Gregory	O
E.	O
Abel	O
,	O
54	O
,	O
is	O
chairman	O
,	O
president	O
and	O
CEO	O
of	O
Berkshire	O
Hathaway	O
Energy	O
,	O
based	O
in	O
Des	O
Moines	O
,	O
Iowa	O
.	O
Through	O
its	O
energy-related	O
businesses	O
,	O
Berkshire	O
Hathaway	O
Energy	O
provides	O
electric	O
and	O
natural	O
gas	O
service	O
to	O
more	O
than	O
11.5	O
million	O
customers	O
worldwide	O
.	O
These	O
businesses	O
are	O
Pacific	O
Power	O
,	O
Rocky	O
Mountain	O
Power	O
and	O
PacifiCorp	O
Transmission	O
,	O
comprising	O
PacifiCorp	O
;	O
MidAmerican	O
Energy	O
Company	O
;	O
NV	O
Energy	O
,	O
Inc.	O
;	O
Northern	O
Powergrid	O
Holdings	O
Company	O
;	O
BHE	O
Pipeline	O
Group	O
;	O
BHE	O
U.S.	O
Transmission	O
;	O
AltaLink	O
,	O
L.P.	O
;	O
BHE	O
Renewables	O
;	O
and	O
HomeServices	O
of	O
America	O
,	O
Inc.	O
,	O
which	O
is	O
the	O
second-largest	O
residential	O
real	O
estate	O
brokerage	O
firm	O
in	O
the	O
U.S.	O
Abel	O
serves	O
on	O
the	O
board	O
and	O
executive	O
committee	O
of	O
the	O
Edison	O
Electric	O
Institute	O
.	O
He	O
also	O
serves	O
on	O
the	O
Kraft	O
Heinz	O
Company	O
board	O
of	O
directors	O
;	O
the	O
AEGIS	O
Insurance	O
Services	O
,	O
Inc.	O
board	O
of	O
directors	O
;	O
the	O
Nuclear	O
Electric	O
Insurance	O
Limited	O
board	O
of	O
directors	O
;	O
the	O
Kum	O
&	O
Go	O
,	O
L.L.C.	O
board	O
of	O
directors	O
;	O
and	O
the	O
executive	O
board	O
of	O
the	O
Mid-Iowa	O
Council	O
Boy	O
Scouts	O
of	O
America	O
.	O
Patrick	O
J.	O
Goodman	O
Executive	O
Vice	O
President	O
and	O
Chief	O
Financial	O
Officer	O
View	O
Bio	O
Natalie	O
L.	O
Hocken	O
Senior	O
Vice	O
President	O
and	O
General	O
Counsel	O
View	O
Bio	O
Andrea	O
L.	O
Kelly	O
Senior	O
Vice	O
President	O
,	O
Legislative	O
and	O
Regulatory	O
Strategy	O
View	O
Bio	O
Cathy	O
S.	O
Woollums	O
Senior	O
Vice	O
President	O
,	O
Environmental	O
Services	O
and	O
Chief	O
Environmental	O
Counsel	O
View	O
Bio	O
Our	O
Business	O
Presidents	O
Bill	O
J.	O
Fehrman	O
President	O
and	O
CEO	O
,	O
MidAmerican	O
Energy	O
Company	O
Website	O
President	O
and	O
CEO	O
,	O
BHE	O
Renewables	O
Website	O
View	O
Bio	O
Cindy	O
A.	O
Crane	O
President	O
and	O
CEO	O
,	O
Rocky	O
Mountain	O
Power	O
Website	O
View	O
Bio	O
John	O
A.	O
Cupparo	O
President	O
and	O
CEO	O
,	O
BHE	O
U.S.	O
Transmission	O
Website	O
View	O
Bio	O
Mark	O
A.	O
Hewett	O
President	O
and	O
CEO	O
,	O
BHE	O
Pipeline	O
Group	O
Northern	O
Natural	O
Gas	O
Company	O
Website	O
Kern	O
River	O
Gas	O
Transmission	O
Company	O
View	O
Bio	O
Paul	O
J.	O
Caudill	O
President	O
and	O
CEO	O
,	O
NV	O
Energy	O
Website	O
View	O
Bio	O
Philip	O
A.	O
Jones	O
President	O
and	O
